Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0.0,0,0.0,9,685.0,0.0,0.02,0.0,0.0,3,2,2,7,1,1,0,0
5,102.53,0,0.0,74,2396.69,0.0,0.02,15.03,0.0,3,2,5,6,1,1,0,0
0,0.0,0,0.0,7,451.83,0.03,0.08,0.0,0.0,3,3,2,1,3,1,1,0
0,0.0,0,0.0,25,1512.52,0.0,0.02,0.0,0.0,3,2,2,3,11,1,0,0
1,85.0,0,0.0,14,306.5,0.0,0.0,0.0,0.0,3,2,2,3,2,1,0,0
0,0.0,0,0.0,5,62.0,0.12,0.14,0.0,0.0,3,3,2,3,1,1,0,0
6,197.8,0,0.0,48,3332.29,0.0,0.01,11.45,0.0,3,1,1,1,3,1,0,0
1,63.0,1,0.0,22,2815.42,0.0,0.01,0.0,0.0,3,2,2,3,2,1,0,0
3,31.5,0,0.0,13,956.5,0.0,0.04,0.0,0.0,3,2,2,1,13,1,0,0
7,81.25,0,0.0,37,1500.42,0.01,0.02,39.04,0.0,3,2,4,1,2,1,0,0
0,0.0,0,0.0,20,2271.0,0.0,0.02,0.0,0.0,3,2,2,1,1,1,0,0
2,120.0,0,0.0,8,588.17,0.0,0.01,0.0,0.0,3,1,1,1,2,1,0,0
4,149.25,0,0.0,27,1212.81,0.0,0.02,14.89,0.0,3,2,2,7,2,1,0,1
5,172.2,0,0.0,23,792.72,0.0,0.01,261.49,0.0,3,2,2,1,8,0,0,1
5,523.92,2,21.0,25,439.52,0.0,0.02,0.0,0.0,3,2,2,7,2,1,0,0
0,0.0,0,0.0,2,5.0,0.0,0.1,0.0,0.0,3,2,2,1,2,1,0,0
1,19.0,0,0.0,22,525.27,0.0,0.01,0.0,0.0,3,3,2,7,1,1,0,0
11,377.83,0,0.0,40,1337.84,0.01,0.02,0.0,0.0,3,3,2,3,3,1,1,0
4,129.42,3,62.0,43,1770.62,0.0,0.02,0.0,0.0,3,2,5,6,2,1,0,0
9,298.67,0,0.0,27,1084.5,0.0,0.01,22.96,0.0,3,2,2,1,8,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,2,2,7,1,1,1,0
0,0.0,0,0.0,93,4261.84,0.0,0.02,0.0,0.0,3,3,3,8,1,1,0,0
3,59.0,0,0.0,29,527.21,0.0,0.01,0.0,0.0,3,2,4,1,6,1,0,0
0,0.0,0,0.0,4,0.0,0.2,0.2,0.0,0.0,3,2,2,3,1,1,0,0
0,0.0,0,0.0,7,110.0,0.06,0.14,0.0,0.0,3,3,2,8,1,1,0,0
0,0.0,0,0.0,15,1733.67,0.0,0.03,0.0,0.0,3,2,2,7,2,1,0,0
1,5.0,0,0.0,12,306.0,0.0,0.02,0.0,0.0,3,2,2,6,8,1,0,0
0,0.0,0,0.0,2,62.0,0.0,0.05,0.0,0.0,3,1,1,2,10,1,0,0
0,0.0,0,0.0,2,5.0,0.0,0.1,0.0,0.0,3,2,2,3,1,1,0,0
0,0.0,0,0.0,14,198.52,0.0,0.07,0.0,0.0,3,1,1,9,1,1,0,0
0,0.0,0,0.0,17,504.0,0.0,0.02,33.33,0.0,3,2,2,3,1,1,0,0
24,876.23,5,625.5,34,1588.67,0.0,0.01,0.0,0.0,3,2,2,5,2,1,0,0
1,95.5,0,0.0,7,381.5,0.0,0.02,0.0,0.0,3,1,1,3,2,1,1,0
6,129.75,0,0.0,42,1173.07,0.0,0.01,18.95,0.0,3,2,2,3,8,0,1,1
6,408.2,0,0.0,33,878.62,0.0,0.02,19.37,0.0,3,2,2,1,2,1,0,1
0,0.0,1,0.0,35,1928.0,0.01,0.02,0.0,0.0,3,2,5,8,1,1,1,0
0,0.0,0,0.0,5,83.0,0.04,0.06,0.0,0.0,3,2,2,1,13,1,0,0
2,24.43,7,278.17,76,2735.73,0.0,0.02,8.63,0.0,3,2,5,2,7,1,0,1
4,52.33,1,239.0,14,337.5,0.0,0.01,0.0,0.0,3,2,5,1,2,1,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,3,2,1,3,1,0,0
10,382.83,4,319.3,72,4163.8,0.0,0.01,12.09,0.0,3,2,2,6,2,1,0,1
0,0.0,1,65.0,15,1728.32,0.01,0.02,0.0,0.0,3,1,1,6,1,1,0,0
0,0.0,0,0.0,6,255.0,0.0,0.01,0.0,0.0,3,1,2,8,2,1,1,0
0,0.0,0,0.0,13,449.6,0.0,0.02,0.0,0.0,3,3,2,1,10,1,0,0
1,27.5,0,0.0,11,243.67,0.0,0.02,0.0,0.0,3,3,2,1,3,1,0,0
6,475.0,0,0.0,33,2760.72,0.04,0.06,0.0,0.0,3,4,2,1,13,1,0,0
2,6.0,0,0.0,42,1503.25,0.0,0.03,0.0,0.0,3,2,2,6,1,1,0,0
2,210.0,0,0.0,10,591.17,0.02,0.02,0.0,0.0,3,3,2,1,2,1,0,0
2,31.5,0,0.0,12,402.5,0.0,0.0,0.0,0.0,3,2,2,7,1,1,0,0
5,46.0,1,17.0,33,1540.58,0.0,0.02,10.84,0.0,3,2,2,2,2,1,1,0
9,546.0,0,0.0,28,1561.08,0.01,0.03,3.81,0.0,3,2,2,7,10,1,0,1
1,47.5,0,0.0,15,1330.3,0.0,0.01,0.0,0.0,3,2,4,2,10,1,0,0
0,0.0,0,0.0,2,42.0,0.0,0.05,0.0,0.0,3,2,2,6,3,1,0,0
0,0.0,0,0.0,5,360.75,0.0,0.04,0.0,0.0,3,2,4,3,1,1,0,0
3,48.33,0,0.0,15,245.5,0.01,0.03,0.0,0.0,3,3,2,3,1,1,0,0
0,0.0,0,0.0,4,7.0,0.0,0.05,0.0,0.0,3,2,2,1,1,1,0,0
3,28.5,0,0.0,15,608.42,0.0,0.04,0.0,0.0,3,2,5,1,3,1,0,0
0,0.0,0,0.0,18,708.25,0.0,0.05,0.0,0.0,3,1,1,1,3,1,0,0
1,30.0,0,0.0,7,157.5,0.0,0.02,0.0,0.0,3,2,2,3,3,0,0,0
2,16.0,0,0.0,33,1123.24,0.01,0.02,11.12,0.0,3,2,2,3,13,1,0,0
0,0.0,0,0.0,19,926.63,0.01,0.03,0.0,0.0,3,2,2,2,1,1,1,0
0,0.0,0,0.0,39,2808.67,0.0,0.01,0.0,0.0,3,2,2,1,10,1,0,0
0,0.0,0,0.0,26,1685.27,0.01,0.03,0.0,0.0,3,2,2,6,3,1,1,0
1,10.0,1,0.0,69,2124.73,0.0,0.01,0.0,0.0,3,2,2,2,1,1,0,0
3,79.0,0,0.0,38,1272.92,0.0,0.02,9.4,0.0,3,2,4,2,2,1,0,0
2,18.0,0,0.0,30,474.5,0.0,0.0,0.0,0.0,3,1,1,3,2,1,1,0
7,250.33,0,0.0,7,180.33,0.0,0.02,0.0,0.0,3,2,2,1,2,0,1,0
2,77.0,0,0.0,43,1607.3,0.0,0.02,0.0,0.0,3,2,2,1,2,1,0,0
2,12.0,0,0.0,8,60.0,0.0,0.02,0.0,0.0,3,2,2,3,2,0,1,0
6,77.33,1,52.33,6,126.67,0.0,0.02,0.0,0.0,3,1,1,1,2,1,0,0
0,0.0,0,0.0,7,865.28,0.0,0.03,0.0,0.0,3,1,1,1,10,1,0,0
0,0.0,0,0.0,49,2612.36,0.0,0.01,0.0,0.0,3,2,2,1,1,1,0,0
0,0.0,0,0.0,22,850.21,0.0,0.02,0.0,0.0,3,1,1,1,2,1,0,0
4,63.33,0,0.0,13,556.67,0.0,0.0,27.31,0.0,3,1,1,1,2,1,0,1
0,0.0,0,0.0,9,186.7,0.0,0.02,0.0,0.0,3,2,2,1,2,1,1,0
7,108.67,6,853.75,194,6737.27,0.0,0.01,0.0,0.0,3,2,5,1,3,1,1,0
0,0.0,0,0.0,24,1762.25,0.01,0.02,0.0,0.0,3,2,2,2,1,1,0,0
7,230.17,3,222.0,140,8961.41,0.0,0.01,0.0,0.0,3,2,5,2,1,1,1,0
1,3.0,0,0.0,14,128.0,0.0,0.03,0.0,0.0,3,2,2,1,2,1,0,0
0,0.0,0,0.0,8,213.5,0.0,0.05,0.0,0.0,3,2,5,1,1,1,1,0
0,0.0,0,0.0,21,849.88,0.01,0.03,0.0,0.0,3,1,1,1,1,1,0,0
2,15.0,0,0.0,13,77.0,0.01,0.03,0.0,0.0,3,2,2,9,1,1,0,0
0,0.0,0,0.0,2,73.0,0.05,0.15,0.0,0.0,3,2,2,1,1,1,0,0
0,0.0,0,0.0,8,316.0,0.0,0.02,0.0,0.0,3,1,1,1,2,0,1,0
1,18.0,4,123.5,24,4114.08,0.0,0.0,20.92,0.0,3,1,1,1,2,0,0,1
1,5.5,1,12.0,54,1470.97,0.01,0.02,0.0,0.0,3,3,2,4,2,1,0,0
0,0.0,0,0.0,7,451.0,0.0,0.03,49.82,0.0,3,2,2,4,1,0,0,1
0,0.0,0,0.0,3,48.0,0.0,0.03,0.0,0.0,3,2,2,5,1,1,1,0
0,0.0,0,0.0,3,189.0,0.0,0.07,0.0,0.0,3,3,2,8,1,1,0,0
0,0.0,0,0.0,27,780.17,0.0,0.02,0.0,0.0,3,2,4,3,2,1,0,0
3,79.75,0,0.0,3,73.5,0.04,0.08,0.0,0.0,3,3,2,1,2,1,0,0
2,60.0,0,0.0,20,717.62,0.0,0.0,60.19,0.0,3,2,5,9,2,1,0,1
11,2047.23,9,1146.67,45,3641.21,0.0,0.01,7.75,0.0,3,2,2,1,2,1,0,1
3,14.5,0,0.0,25,1040.75,0.0,0.02,0.0,0.0,3,4,1,1,2,1,1,0
1,11.43,0,0.0,13,833.23,0.0,0.01,0.0,0.0,3,2,2,3,2,1,1,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,2,2,7,1,1,0,0
3,32.0,0,0.0,20,453.62,0.0,0.0,0.0,0.0,3,2,2,1,2,0,1,0
0,0.0,0,0.0,5,51.25,0.0,0.02,0.0,0.0,3,3,2,1,1,1,0,0
11,348.65,1,11.0,64,1229.29,0.0,0.0,54.95,0.0,3,2,2,1,2,0,0,0
0,0.0,0,0.0,28,1202.0,0.0,0.01,0.0,0.0,3,2,2,1,10,1,0,0
0,0.0,0,0.0,4,538.0,0.0,0.08,0.0,0.0,3,1,1,4,3,1,1,0
7,187.83,0,0.0,36,1775.52,0.0,0.01,4.75,0.0,3,1,1,1,10,1,0,1
1,9.0,0,0.0,7,638.0,0.04,0.05,0.0,0.0,3,1,1,1,3,1,0,0
5,184.33,1,108.0,10,558.8,0.0,0.01,0.0,0.0,3,3,2,7,8,0,0,0
0,0.0,0,0.0,3,190.0,0.03,0.1,0.0,0.0,3,2,2,4,1,1,0,0
2,66.0,1,0.0,10,302.0,0.04,0.06,19.53,0.0,3,2,6,3,2,1,0,1
0,0.0,0,0.0,5,164.0,0.04,0.04,0.0,0.0,3,3,2,1,1,1,0,0
0,0.0,0,0.0,5,218.0,0.0,0.04,0.0,0.0,3,2,2,1,2,1,0,0
2,124.0,0,0.0,13,495.0,0.0,0.03,0.0,0.0,3,2,4,5,1,1,0,0
0,0.0,0,0.0,2,30.0,0.0,0.1,0.0,0.0,3,3,2,4,1,1,0,0
2,69.0,2,92.0,37,796.96,0.0,0.02,3.98,0.0,3,2,2,7,2,1,0,1
1,41.0,0,0.0,9,314.9,0.0,0.04,0.0,0.0,3,1,1,6,9,0,1,0
2,14.0,0,0.0,49,789.96,0.0,0.02,0.0,0.0,3,3,2,7,1,1,0,0
0,0.0,0,0.0,19,422.83,0.01,0.05,0.0,0.0,3,2,2,1,3,1,0,0
0,0.0,0,0.0,7,362.0,0.0,0.03,0.0,0.0,3,2,2,1,1,1,0,0
0,0.0,0,0.0,18,628.83,0.0,0.01,0.0,0.0,3,1,1,2,2,1,1,0
1,24.0,1,239.0,11,839.5,0.02,0.05,0.0,0.0,3,1,1,4,2,1,0,0
0,0.0,0,0.0,31,5764.37,0.03,0.06,0.0,0.0,3,2,2,7,10,1,0,0
0,0.0,0,0.0,3,161.0,0.0,0.07,0.0,0.0,3,2,2,1,1,1,0,0
1,6.0,0,0.0,20,739.83,0.02,0.03,0.0,0.0,3,2,2,3,3,1,1,0
0,0.0,0,0.0,5,66.0,0.0,0.05,0.0,0.0,3,1,2,3,3,1,0,0
1,412.0,0,0.0,54,2377.0,0.0,0.01,0.0,0.0,3,2,2,9,10,1,0,0
0,0.0,0,0.0,2,22.0,0.0,0.1,0.0,0.0,3,2,2,3,1,1,0,0
0,0.0,0,0.0,9,381.0,0.0,0.02,0.0,0.0,3,2,2,6,2,0,0,0
14,1130.5,6,261.63,26,2559.9,0.02,0.02,20.3,0.0,3,1,2,1,2,1,0,0
0,0.0,0,0.0,23,553.15,0.03,0.07,0.0,0.0,3,2,2,3,1,1,0,0
0,0.0,0,0.0,37,651.0,0.01,0.02,0.0,0.0,3,2,2,3,1,1,0,0
0,0.0,3,65.0,15,1957.62,0.0,0.01,0.0,0.0,3,1,1,1,1,1,1,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,3,2,2,6,1,1,0,0
5,132.47,0,0.0,59,1660.22,0.0,0.01,6.48,0.0,3,3,2,2,1,1,0,0
0,0.0,0,0.0,8,170.0,0.08,0.08,0.0,0.0,3,1,1,7,3,1,1,0
0,0.0,0,0.0,4,47.0,0.1,0.12,0.0,0.0,3,2,2,1,3,1,1,0
0,0.0,0,0.0,7,165.0,0.04,0.1,0.0,0.0,3,2,2,2,3,1,0,0
1,4.0,0,0.0,0,0.0,0.0,0.07,0.0,0.0,3,4,1,8,6,1,0,0
0,0.0,0,0.0,14,406.87,0.0,0.01,0.0,0.0,3,2,4,1,1,1,0,0
4,82.0,0,0.0,23,570.52,0.01,0.02,0.0,0.0,3,1,2,7,8,1,0,0
0,0.0,0,0.0,37,1138.5,0.0,0.01,0.0,0.0,3,2,2,1,8,1,0,0
0,0.0,0,0.0,63,2777.62,0.0,0.01,0.0,0.0,3,2,2,3,1,1,0,0
5,73.5,0,0.0,26,463.76,0.0,0.0,0.0,0.0,3,2,2,3,2,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,3,3,1,3,1,1,0
4,25.5,0,0.0,28,775.5,0.01,0.03,24.13,0.0,3,2,2,4,2,1,0,0
2,236.0,0,0.0,18,490.07,0.0,0.01,0.0,0.0,3,1,1,4,1,1,0,0
0,0.0,0,0.0,14,266.02,0.0,0.04,0.0,0.0,3,3,2,1,1,1,1,0
0,0.0,0,0.0,5,1306.0,0.06,0.12,0.0,0.0,3,2,2,5,13,1,0,0
4,158.33,1,9.0,9,634.2,0.01,0.01,0.0,0.0,3,3,2,1,1,1,1,0
0,0.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,3,2,2,1,1,1,0,0
6,187.0,0,0.0,22,1220.43,0.01,0.01,0.0,0.0,3,2,2,3,1,1,0,0
8,206.0,3,132.0,39,1750.33,0.0,0.01,0.0,0.0,3,2,2,1,1,1,0,0
1,41.0,0,0.0,43,1087.25,0.0,0.01,0.0,0.0,3,4,2,1,1,1,0,0
0,0.0,0,0.0,22,762.55,0.0,0.02,0.0,0.0,3,2,2,1,3,1,1,0
0,0.0,0,0.0,9,244.5,0.0,0.01,0.0,0.0,3,3,2,1,3,1,0,0
0,0.0,0,0.0,10,1010.0,0.02,0.04,0.0,0.0,3,2,2,1,1,1,0,0
0,0.0,0,0.0,2,32.0,0.0,0.1,0.0,0.0,3,2,4,3,3,1,0,0
7,170.0,0,0.0,27,1342.67,0.0,0.02,29.36,0.0,3,2,2,1,3,1,0,1
2,9.0,1,201.0,33,1593.39,0.01,0.03,0.0,0.0,3,2,2,1,1,1,1,0
0,0.0,0,0.0,9,639.0,0.0,0.02,81.25,0.0,3,1,1,2,9,1,1,1
0,0.0,0,0.0,4,521.0,0.1,0.15,0.0,0.0,3,3,3,7,10,1,0,0
1,87.0,3,40.0,17,546.0,0.0,0.0,0.0,0.0,3,3,6,1,1,1,1,0
0,0.0,0,0.0,8,377.5,0.01,0.02,0.0,0.0,3,3,2,4,11,1,1,0
0,0.0,0,0.0,14,183.67,0.0,0.0,0.0,0.0,3,3,2,3,3,1,0,0
0,0.0,0,0.0,5,84.0,0.04,0.06,0.0,0.0,3,2,2,2,1,1,0,0
5,217.67,0,0.0,18,494.67,0.0,0.02,33.15,0.0,3,3,2,1,2,1,0,1
8,699.17,0,0.0,62,1003.97,0.01,0.04,0.0,0.0,3,2,4,3,1,1,0,0
1,9.0,0,0.0,32,536.68,0.0,0.0,0.0,0.0,3,2,2,1,3,1,0,0
8,227.53,3,292.68,66,3025.52,0.02,0.03,7.37,0.0,3,3,2,3,6,1,0,1
2,78.0,0,0.0,24,424.0,0.0,0.0,0.0,0.0,3,1,1,3,10,0,0,0
0,0.0,0,0.0,5,171.5,0.0,0.02,0.0,0.0,3,1,1,1,2,1,0,0
1,4.75,2,78.0,67,1231.14,0.0,0.01,0.0,0.0,3,2,6,1,1,1,0,0
6,101.33,0,0.0,10,266.5,0.03,0.03,0.0,0.0,3,2,2,4,1,1,0,0
0,0.0,0,0.0,16,1533.0,0.0,0.01,0.0,0.0,3,2,2,7,1,1,0,0
1,7.0,2,562.0,36,1300.19,0.01,0.04,0.0,0.0,3,2,2,1,1,1,1,0
0,0.0,0,0.0,2,74.0,0.1,0.15,0.0,0.0,3,3,2,1,3,1,0,0
3,14.5,2,907.83,28,804.28,0.01,0.04,7.95,0.0,3,2,5,9,2,1,0,0
1,9.0,0,0.0,19,734.58,0.02,0.04,0.0,0.0,3,2,10,1,1,1,0,0
2,60.0,0,0.0,44,3113.52,0.0,0.02,0.0,0.0,3,2,2,3,2,1,0,0
0,0.0,0,0.0,3,64.0,0.0,0.07,0.0,0.0,3,3,2,1,1,1,1,0
1,3.0,0,0.0,7,114.83,0.01,0.01,0.0,0.0,3,3,2,1,10,1,0,0
0,0.0,0,0.0,6,95.5,0.0,0.03,0.0,0.0,3,2,2,7,13,1,1,0
0,0.0,0,0.0,7,93.67,0.03,0.04,0.0,0.0,3,1,1,1,3,1,0,0
1,54.0,0,0.0,3,59.0,0.0,0.05,0.0,0.0,3,2,2,9,8,1,0,0
0,0.0,0,0.0,3,26.0,0.0,0.05,0.0,0.0,3,3,2,1,1,1,0,0
0,0.0,0,0.0,62,1136.6,0.0,0.0,0.0,0.0,3,1,1,1,3,1,1,0
6,190.29,6,609.0,47,2989.49,0.0,0.0,30.9,0.0,3,2,2,1,8,0,1,1
2,15.67,0,0.0,30,1724.25,0.01,0.03,0.0,0.0,3,2,2,3,1,1,1,0
8,183.0,4,571.5,14,333.6,0.0,0.01,15.43,0.0,3,1,1,1,2,1,1,1
1,14.0,0,0.0,21,334.79,0.0,0.02,0.0,0.0,3,2,2,1,1,1,0,0
0,0.0,0,0.0,9,355.17,0.0,0.0,18.03,0.0,3,2,4,1,2,1,0,1
5,248.5,0,0.0,11,456.67,0.0,0.0,0.0,0.0,3,3,2,4,2,0,0,0
0,0.0,0,0.0,15,1298.5,0.03,0.04,0.0,0.0,3,3,2,8,1,1,0,0
1,25.0,0,0.0,28,2258.83,0.01,0.05,0.0,0.0,3,2,2,3,3,1,1,0
2,21.0,0,0.0,65,2881.13,0.0,0.0,80.68,0.0,3,2,2,4,2,0,0,1
0,0.0,0,0.0,10,206.5,0.0,0.02,0.0,0.0,3,2,2,1,1,1,0,0
0,0.0,0,0.0,8,143.0,0.0,0.01,0.0,0.0,3,2,2,1,1,1,0,0
1,146.0,0,0.0,11,267.83,0.02,0.04,0.0,0.0,3,1,1,4,2,1,1,0
0,0.0,1,57.0,5,454.0,0.0,0.05,0.0,0.0,3,2,2,3,6,1,0,0
5,274.33,0,0.0,13,717.6,0.0,0.0,0.0,0.0,3,1,1,3,10,0,0,0
14,1155.67,0,0.0,20,1069.17,0.0,0.01,0.0,0.0,3,2,5,1,3,1,1,0
0,0.0,0,0.0,27,807.83,0.02,0.04,0.0,0.0,3,2,2,3,1,1,0,0
0,0.0,0,0.0,15,477.0,0.0,0.02,0.0,0.0,3,2,2,2,1,1,0,0
6,355.5,0,0.0,11,134.9,0.01,0.01,0.0,0.0,3,3,2,1,8,0,1,0
3,35.0,0,0.0,16,314.0,0.0,0.05,0.0,0.0,3,2,5,7,2,1,0,0
0,0.0,0,0.0,5,59.0,0.08,0.12,0.0,0.0,3,2,2,7,1,1,0,0
6,99.0,1,1.0,23,637.0,0.0,0.0,0.0,0.0,3,2,5,9,8,0,0,0
0,0.0,6,270.33,11,160.5,0.0,0.0,0.0,0.0,3,2,4,1,8,0,0,0
0,0.0,0,0.0,8,1577.0,0.0,0.02,0.0,0.0,3,1,1,1,2,1,0,0
2,21.0,0,0.0,11,660.17,0.0,0.02,0.0,0.0,3,2,2,1,3,1,0,0
0,0.0,0,0.0,7,169.0,0.0,0.06,0.0,0.0,3,2,2,3,3,1,1,0
0,0.0,0,0.0,6,89.33,0.0,0.07,0.0,0.0,3,2,4,3,3,1,0,0
4,74.0,0,0.0,37,2517.05,0.01,0.02,0.0,0.0,3,3,2,2,1,1,1,0
0,0.0,1,0.0,1,44.0,0.0,0.1,0.0,0.0,3,2,2,6,2,1,1,0
0,0.0,0,0.0,5,29.0,0.0,0.04,0.0,0.0,3,2,2,7,2,1,0,0
0,0.0,0,0.0,2,86.0,0.0,0.1,0.0,0.0,3,2,4,3,1,1,1,0
2,66.0,0,0.0,18,229.75,0.02,0.03,0.0,0.0,3,4,2,1,3,1,0,0
0,0.0,0,0.0,4,17.0,0.0,0.08,0.0,0.0,3,2,2,1,1,1,0,0
1,24.0,0,0.0,17,498.33,0.0,0.02,76.79,0.0,3,2,2,6,10,1,0,1
5,32.0,2,3.0,33,1039.77,0.0,0.02,0.0,0.0,3,2,4,3,2,1,1,0
3,78.0,0,0.0,11,369.17,0.0,0.02,0.0,0.0,3,3,2,3,1,1,1,0
0,0.0,0,0.0,23,1669.0,0.0,0.02,0.0,0.0,3,2,4,7,2,1,0,0
0,0.0,0,0.0,3,44.5,0.0,0.07,0.0,0.0,3,1,1,3,1,1,0,0
0,0.0,0,0.0,6,140.0,0.0,0.03,0.0,0.0,3,3,2,1,1,1,0,0
1,102.5,0,0.0,5,97.0,0.0,0.01,0.0,0.0,3,3,2,1,9,0,1,0
4,103.0,0,0.0,13,250.17,0.0,0.03,0.0,0.0,3,3,2,1,11,1,0,0
2,52.0,0,0.0,17,221.2,0.0,0.0,0.0,0.0,3,2,2,4,2,0,0,0
0,0.0,0,0.0,12,127.0,0.02,0.04,0.0,0.0,3,2,2,9,1,1,0,0
4,352.0,0,0.0,17,229.33,0.01,0.03,0.0,0.0,3,1,1,1,1,1,0,0
0,0.0,0,0.0,7,370.83,0.03,0.06,0.0,0.0,3,2,2,2,3,1,0,0
5,120.0,1,0.0,27,1583.6,0.0,0.03,39.63,0.0,3,2,2,4,2,1,0,0
9,162.05,0,0.0,27,399.69,0.0,0.01,0.0,0.0,3,1,1,7,2,0,0,0
1,26.0,1,55.0,12,457.0,0.01,0.04,0.0,0.0,3,2,2,9,6,1,1,0
0,0.0,0,0.0,3,24.0,0.07,0.13,0.0,0.0,3,3,2,3,1,1,1,0
0,0.0,0,0.0,5,180.33,0.02,0.02,0.0,0.0,3,1,1,1,3,1,1,0
0,0.0,0,0.0,15,581.42,0.0,0.01,0.0,0.0,3,2,5,1,2,1,0,0
0,0.0,0,0.0,13,574.67,0.0,0.06,0.0,0.0,3,2,2,8,1,1,0,0
0,0.0,0,0.0,5,56.0,0.0,0.08,0.0,0.0,3,2,2,1,1,1,0,0
0,0.0,0,0.0,16,1011.0,0.0,0.02,0.0,0.0,3,2,2,1,1,1,0,0
0,0.0,0,0.0,15,139.83,0.03,0.05,0.0,0.0,3,2,2,6,1,1,0,0
1,6.0,0,0.0,16,608.83,0.01,0.03,52.7,0.0,3,3,2,1,11,1,0,1
0,0.0,0,0.0,6,1251.0,0.03,0.07,0.0,0.0,3,3,2,1,1,1,0,0
0,0.0,0,0.0,14,264.5,0.0,0.01,0.0,0.0,3,2,2,1,10,1,0,0
6,45.83,2,284.0,54,1509.8,0.0,0.01,7.27,0.0,3,2,2,7,2,0,0,0
0,0.0,0,0.0,22,356.8,0.0,0.02,0.0,0.0,3,2,2,2,8,1,0,0
2,77.5,0,0.0,19,598.78,0.0,0.0,0.0,0.0,3,3,2,2,9,0,1,0
0,0.0,0,0.0,4,298.0,0.1,0.15,0.0,0.0,3,2,2,1,13,1,0,0
4,136.0,0,0.0,31,1141.83,0.0,0.01,10.63,0.0,3,1,1,1,1,1,0,1
0,0.0,0,0.0,6,93.0,0.0,0.03,0.0,0.0,3,1,2,8,2,1,0,0
2,76.0,0,0.0,40,1209.8,0.0,0.02,0.0,0.0,3,1,1,2,2,1,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,3,2,2,10,1,0,0
0,0.0,0,0.0,2,67.0,0.0,0.1,0.0,0.0,3,1,1,4,1,1,0,0
3,275.0,1,29.5,30,1107.05,0.0,0.02,35.98,0.0,3,3,2,3,1,1,1,1
7,161.0,3,775.5,19,4996.67,0.01,0.03,14.1,0.0,3,2,4,8,2,1,0,1
3,206.67,0,0.0,15,936.17,0.02,0.09,0.0,0.0,3,2,4,3,1,1,0,0
0,0.0,0,0.0,16,666.1,0.0,0.01,0.0,0.0,3,2,2,1,2,0,0,0
2,28.0,0,0.0,6,170.83,0.0,0.01,0.0,0.0,3,3,2,7,1,1,0,0
0,0.0,0,0.0,37,1118.65,0.0,0.01,0.0,0.0,3,1,1,1,2,1,1,0
0,0.0,0,0.0,2,86.0,0.0,0.05,0.0,0.0,3,1,1,1,9,1,1,0
2,24.0,0,0.0,28,1206.61,0.0,0.02,5.42,0.0,3,2,2,1,2,1,0,1
5,238.38,0,0.0,24,2174.38,0.01,0.02,27.08,0.0,3,3,2,3,1,1,0,0
0,0.0,0,0.0,2,30.5,0.0,0.05,0.0,0.0,3,3,2,4,10,1,0,0
0,0.0,0,0.0,6,330.0,0.07,0.1,0.0,0.0,3,3,2,8,10,1,0,0
0,0.0,0,0.0,13,437.25,0.07,0.1,0.0,0.0,3,1,1,3,3,1,0,0
1,4.0,2,11.0,110,3211.83,0.0,0.01,0.0,0.0,3,2,2,1,2,1,0,0
0,0.0,0,0.0,59,3036.4,0.0,0.02,0.0,0.0,3,2,2,6,13,1,1,0
0,0.0,0,0.0,9,640.67,0.0,0.01,0.0,0.0,3,3,2,7,1,1,1,0
0,0.0,0,0.0,30,480.25,0.01,0.02,0.0,0.0,3,2,2,7,1,1,0,0
7,213.39,0,0.0,32,1350.39,0.0,0.02,0.0,0.0,3,2,2,1,8,1,1,0
0,0.0,0,0.0,7,38.0,0.0,0.04,0.0,0.0,3,2,2,3,1,1,0,0
0,0.0,0,0.0,12,976.2,0.02,0.04,0.0,0.0,3,2,2,7,1,1,0,0
0,0.0,0,0.0,8,70.2,0.02,0.06,0.0,0.0,3,1,2,8,1,1,0,0
7,156.0,0,0.0,60,2126.46,0.01,0.02,0.0,0.0,3,3,2,4,2,1,0,0
0,0.0,0,0.0,44,1112.0,0.0,0.01,0.0,0.0,3,4,1,4,3,1,1,0
5,84.25,0,0.0,19,409.75,0.0,0.01,0.0,0.0,3,3,2,2,3,0,0,0
0,0.0,0,0.0,2,171.0,0.0,0.1,0.0,0.0,3,3,2,2,2,1,1,0
4,135.0,0,0.0,12,401.29,0.0,0.02,0.0,0.0,3,2,2,1,8,0,0,0
0,0.0,0,0.0,10,423.83,0.0,0.01,0.0,0.0,3,2,2,5,2,1,0,0
0,0.0,0,0.0,2,115.0,0.0,0.05,0.0,0.0,3,3,3,1,9,1,1,0
3,43.0,0,0.0,10,427.17,0.0,0.02,0.0,0.0,3,3,2,9,3,1,0,0
